Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","250","France","5510","Production","0115","Barley","2002","2002","t","10974839.6","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2003","2003","ha","1758772","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0115","Barley","2003","2003","kg/ha","5599.5","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0115","Barley","2003","2003","t","9848186.4","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2004","2004","ha","1630781","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0115","Barley","2004","2004","kg/ha","6765.7","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0115","Barley","2004","2004","t","11033331.4","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2005","2005","ha","1602434","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0115","Barley","2005","2005","kg/ha","6436.2","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0115","Barley","2005","2005","t","10313589.3","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2006","2006","ha","1667310","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0115","Barley","2006","2006","kg/ha","6237.9","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0115","Barley","2006","2006","t","10400575.8","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2007","2007","ha","1698687","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0115","Barley","2007","2007","kg/ha","5577","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0115","Barley","2007","2007","t","9473583.8","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2008","2008","ha","1799215","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0115","Barley","2008","2008","kg/ha","6764.4","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0115","Barley","2008","2008","t","12170628.7","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2009","2009","ha","1883901","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0115","Barley","2009","2009","kg/ha","6836.3","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0115","Barley","2009","2009","t","12879003.9","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2010","2010","ha","1582022","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0115","Barley","2010","2010","kg/ha","6385.2","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0115","Barley","2010","2010","t","10101597.1","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2011","2011","ha","1544665","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0115","Barley","2011","2011","kg/ha","5680.9","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0115","Barley","2011","2011","t","8775155.4","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2012","2012","ha","1683014","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0115","Barley","2012","2012","kg/ha","6738.6","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0115","Barley","2012","2012","t","11341188.8","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2013","2013","ha","1635299","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0115","Barley","2013","2013","kg/ha","6307.9","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0115","Barley","2013","2013","t","10315284.9","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2014","2014","ha","1764346","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0115","Barley","2014","2014","kg/ha","6647.5","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0115","Barley","2014","2014","t","11728556","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2015","2015","ha","1838689","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0115","Barley","2015","2015","kg/ha","7123.7","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0115","Barley","2015","2015","t","13098233.9","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2016","2016","ha","1917549","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0115","Barley","2016","2016","kg/ha","5444","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0115","Barley","2016","2016","t","10439229","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2017","2017","ha","1904872","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0115","Barley","2017","2017","kg/ha","6345.2","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0115","Barley","2017","2017","t","12086796","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2018","2018","ha","1767970","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0115","Barley","2018","2018","kg/ha","6246","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0115","Barley","2018","2018","t","11042820","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2019","2019","ha","1944190","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0115","Barley","2019","2019","kg/ha","6977.4","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0115","Barley","2019","2019","t","13565420","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0115","Barley","2020","2020","ha","1974160","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0115","Barley","2020","2020","kg/ha","5205.9","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0115","Barley","2020","2020","t","10277230","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2000","2000","ha","1764767","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0112","Maize (corn)","2000","2000","kg/ha","9076.6","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0112","Maize (corn)","2000","2000","t","16018168.3","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2001","2001","ha","1915822","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0112","Maize (corn)","2001","2001","kg/ha","8571.1","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0112","Maize (corn)","2001","2001","t","16420734.7","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2002","2002","ha","1829333","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0112","Maize (corn)","2002","2002","kg/ha","8975.1","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0112","Maize (corn)","2002","2002","t","16418382.6","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2003","2003","ha","1684639","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0112","Maize (corn)","2003","2003","kg/ha","7150.2","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0112","Maize (corn)","2003","2003","t","12045463.6","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2004","2004","ha","1821419","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0112","Maize (corn)","2004","2004","kg/ha","8990.7","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0112","Maize (corn)","2004","2004","t","16375868","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2005","2005","ha","1658529","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0112","Maize (corn)","2005","2005","kg/ha","8253.9","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0112","Maize (corn)","2005","2005","t","13689322.4","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2006","2006","ha","1503619","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0112","Maize (corn)","2006","2006","kg/ha","8581.8","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0112","Maize (corn)","2006","2006","t","12903718.5","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2007","2007","ha","1529775","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0112","Maize (corn)","2007","2007","kg/ha","9482.1","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0112","Maize (corn)","2007","2007","t","14505519.1","A","Official figure",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","0112","Maize (corn)","2008","2008","ha","1757438","A","Official figure",""
"QCL","Crops and livestock products","250","France","5412","Yield","0112","Maize (corn)","2008","2008","kg/ha","9125.8","A","Official figure",""
"QCL","Crops and livestock products","250","France","5510","Production","0112","Maize (corn)","2008","2008","t","16037987.9","A","Official figure",""
